time,year,month,week_of_year,day_of_week,is_market_open,is_flood_crisis,is_lockdown,Avg.Price (Rs./Kg),MaxPrice (Rs./Kg),Daily_Spread,Total Qty Arrived (Kgs),Qty Sold (Kgs),Smooth_Qty_Arrived,Auctioneer,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),Temp_Diff,precipitation_sum (mm),relative_humidity_2m_mean (%),soil_moisture_0_to_7cm_mean (m³/m³),et0_fao_evapotranspiration (mm),Precip_7D,RH_7D,Lag1,Lag7,Lag14,Lag30,Lag_MaxPrice_1,Lag_Spread_1,MA7,MA14,MA30,Lag_Qty_Sold_1,Lag_Total_Qty_Arrived_1,Precip_30D_Sum,Precip_Lag_60,Soil_Moisture_Lag_14
23/02/2024,2024,2,8,4,1,0,0,1409.165,1986,576.835,105060,101545.5,102677.6714,2,14.6,26.3,4.53,21.77,0,0.274,50,19.8,0,0.309285714,1408.54,1478.075,1508.745,1608.615,2136,727.46,1442.690714,1479.305714,1528.06525,119453.8,125138.7,5.6,0,48
24/02/2024,2024,2,8,5,1,0,0,1460.96,2198,737.04,142960.7,141100,100728,2,14.1,27.9,5.11,22.79,0,0.268,44,20.7,0,0.298857143,1409.165,1475.945,1506.67,1582.96,1986,576.835,1432.846429,1472.192857,1521.416917,101545.5,105060,5.6,0,62
25/02/2024,2024,2,8,6,0,0,0,1467.09,2117,649.91,0,0,100728,0,14.1,27.9,5.11,22.79,0,0.268,44,20.7,0,0.288428571,1460.96,1459.605,1522.455,1618.5375,2198,737.04,1430.705714,1468.927857,1517.35025,141100,142960.7,5.6,0,62
26/02/2024,2024,2,9,0,1,0,0,1473.22,2036,562.78,132871.7,131790,100383.7857,2,16.1,26.5,3.4,23.1,16,0.292,82,20.5,16,0.284285714,1467.09,1443.265,1538.24,1654.115,2117,649.91,1431.775,1464.973214,1512.302,0,0,21.6,0,82
27/02/2024,2024,2,9,1,1,0,0,1442.18,2040,597.82,106487.9,105434.8,100860.2857,2,16.2,26.2,3.6,22.6,21.2,0.448,80,20.7,37.2,0.304,1473.22,1425.685,1540.025,1650.22,2036,562.78,1436.054286,1460.328929,1506.272167,131790,132871.7,42.8,0,70
28/02/2024,2024,2,9,2,1,0,0,1519.045,2125,605.955,93052.5,93052.5,100795.9286,2,14.4,28,4.33,23.67,0,0.396,69,20.9,37.2,0.318285714,1442.18,1407.72,1492.845,1646.325,2040,597.82,1438.410714,1453.34,1499.3375,105434.8,106487.9,42.8,0,67
29/02/2024,2024,2,9,3,1,0,0,1524.775,1975,450.225,116256.9,114678.1,99527.1,2,14.2,30.5,4.73,25.77,0,0.366,52,22.5,37.2,0.330285714,1519.045,1408.54,1502.465,1668.72,2125,605.955,1454.314286,1455.211429,1495.094833,93052.5,93052.5,42.8,0,75
01/03/2024,2024,3,9,4,1,0,0,1520.52,2102,581.48,94964.2,92556.8,98084.84286,2,15.8,31.1,5.1,26,0,0.34,43,24.3,37.2,0.339714286,1524.775,1409.165,1478.075,1558.47,1975,450.225,1470.919286,1456.805,1490.296667,114678.1,116256.9,42.8,0,59
02/03/2024,2024,3,9,5,1,0,0,1463.29,2041,577.71,77190.1,75897.5,88689.04286,1,18,27.6,3.9,23.7,1.9,0.337,63,22.3,39.1,0.349571429,1520.52,1460.96,1475.945,1550.765,2102,581.48,1486.827143,1459.836786,1489.031667,92556.8,94964.2,44.7,0,59
03/03/2024,2024,3,9,6,0,0,0,1449.585,2062,612.415,0,0,88689.04286,0,18,27.6,3.9,23.7,1.9,0.337,63,22.3,41,0.359428571,1463.29,1467.09,1459.605,1529.1,2041,577.71,1487.16,1458.932857,1486.115833,75897.5,77190.1,46.6,0,59
04/03/2024,2024,3,10,0,1,0,0,1435.88,2083,647.12,150407.7,146098.2,91194.18571,2,14.4,27.4,5.65,21.75,0,0.313,42,20.6,25,0.362428571,1449.585,1473.22,1443.265,1559.44,2062,612.415,1484.659286,1458.217143,1483.465333,0,0,46.6,1.9,48
05/03/2024,2024,3,10,1,1,0,0,1507.19,2361,853.81,122920,118254.4,93541.62857,2,14.2,30,5.52,24.48,0,0.295,48,21.5,3.8,0.340571429,1435.88,1442.18,1425.685,1545.815,2083,647.12,1479.325,1457.689643,1479.346667,146098.2,150407.7,46.6,1.7,41
06/03/2024,2024,3,10,2,1,0,0,1384.905,1926,541.095,96715.4,95071.9,94064.9,2,15.2,31.5,5.86,25.64,0,0.282,43,23.1,3.8,0.324285714,1507.19,1519.045,1407.72,1532.19,2361,853.81,1488.612143,1463.511429,1478.059167,118254.4,122920,46.6,3.7,45
07/03/2024,2024,3,10,3,1,0,0,1394.98,2136,741.02,110277.4,107448.9,93210.68571,2,15.6,30.3,5.96,24.34,0,0.272,39,23,3.8,0.310857143,1384.905,1524.775,1408.54,1448.01,1926,541.095,1469.449286,1461.881786,1473.149667,95071.9,96715.4,46.6,3.7,46
08/03/2024,2024,3,10,4,1,0,0,1345.285,1886,540.715,94678.1,86911.6,93169.81429,2,15.9,30.5,6.03,24.47,0,0.262,39,22.9,3.8,0.299714286,1394.98,1520.52,1409.165,1474.01,2136,741.02,1450.907143,1460.913214,1471.382,107448.9,110277.4,46.6,0,50
09/03/2024,2024,3,10,5,1,0,0,1356.18,2022,665.82,112814,108708.3,98258.94286,2,16.5,31.1,6.34,24.76,0,0.256,35,23.9,1.9,0.288142857,1345.285,1463.29,1460.96,1504.385,1886,540.715,1425.873571,1456.350357,1467.091167,86911.6,94678.1,46.6,0,44
10/03/2024,2024,3,10,6,0,0,0,1338.8825,2053.5,714.6175,0,0,98258.94286,0,16.5,31.1,6.34,24.76,0,0.256,35,23.9,0,0.276571429,1356.18,1449.585,1467.09,1508.745,2022,665.82,1410.572143,1448.866071,1462.151,108708.3,112814,46.6,0,44
11/03/2024,2024,3,11,0,1,0,0,1321.585,2085,763.415,91789.8,86465.8,89884.95714,2,18.5,32.3,6.65,25.65,0,0.253,38,25.8,0,0.268,1338.8825,1435.88,1473.22,1506.67,2053.5,714.6175,1394.7575,1439.708393,1456.488917,0,0,45.9,0.1,82
12/03/2024,2024,3,11,1,1,0,0,1305.105,1989,683.895,116993.7,115612.8,89038.34286,2,19,33.2,7.61,25.59,0,0.249,34,27,0,0.261428571,1321.585,1507.19,1442.18,1522.455,2085,763.415,1378.429643,1428.877321,1450.319417,86465.8,91789.8,45.2,0,80
13/03/2024,2024,3,11,2,1,0,0,1386.14,2092,705.86,81984.5,80822.7,86933.92857,2,20.2,32.4,7.73,24.67,0,0.246,27,26.1,0,0.256285714,1305.105,1384.905,1519.045,1538.24,1989,683.895,1349.560357,1419.08625,1443.074417,115612.8,116993.7,42.5,0,69
14/03/2024,2024,3,11,3,1,0,0,1384.015,2108,723.985,75403.1,75403.1,81951.88571,2,19.1,31.5,7.4,24.1,0,0.245,29,25.1,0,0.252428571,1386.14,1394.98,1524.775,1540.025,2092,705.86,1349.736786,1409.593036,1438.004417,80822.7,81984.5,42.1,0,52
15/03/2024,2024,3,11,4,1,0,0,1450.13,2568,1117.87,91229.8,90541.5,81459.27143,2,18.2,33,7.04,25.96,0,0.241,30,25.9,0,0.249428571,1384.015,1345.285,1520.52,1492.845,2108,723.985,1348.170357,1399.53875,1432.804083,75403.1,75403.1,42.1,0,43
16/03/2024,2024,3,11,5,1,0,0,1451.09,1972,520.91,84965.7,84074.2,77480.94286,2,19.7,33.1,5.54,27.56,0.8,0.247,39,26.2,0.8,0.248142857,1450.13,1356.18,1463.29,1502.465,2568,1117.87,1363.148214,1394.510893,1431.38025,90541.5,91229.8,41.8,0,63
17/03/2024,2024,3,11,6,0,0,0,1438.7125,1968,529.2875,0,0,77480.94286,0,19.7,33.1,5.54,27.56,0.8,0.247,39,26.2,1.6,0.246857143,1451.09,1338.8825,1449.585,1478.075,1972,520.91,1376.706786,1393.639464,1429.66775,84074.2,84965.7,42.6,0.1,63
18/03/2024,2024,3,12,0,1,0,0,1426.335,1964,537.665,109496.1,105192.9,80010.41429,2,18.2,31.2,4.65,26.55,16.4,0.272,68,23.6,18,0.249571429,1438.7125,1321.585,1435.88,1475.945,1968,529.2875,1390.968214,1392.862857,1428.355667,0,0,59,0,42
19/03/2024,2024,3,12,1,1,0,0,1415.96,2114,698.04,91414.3,88048.7,76356.21429,2,15.6,29.9,4.28,25.62,1.3,0.266,61,22.1,19.3,0.252,1426.335,1305.105,1507.19,1459.605,1964,537.665,1405.9325,1392.181071,1426.702,105192.9,109496.1,60.3,0,48
20/03/2024,2024,3,12,2,1,0,0,1497.955,2106,608.045,80452.3,78873.3,76137.32857,2,15.1,30.6,5.89,24.71,0.7,0.282,41,22.6,20,0.257142857,1415.96,1386.14,1384.905,1443.265,2114,698.04,1421.768929,1385.664643,1425.247167,88048.7,91414.3,61,1.1,43
21/03/2024,2024,3,12,3,1,0,0,1534.59,2156,621.41,83345.2,81801,77271.91429,2,16.4,30.7,6.35,24.35,0,0.273,34,24.1,20,0.261142857,1497.955,1384.015,1394.98,1425.685,2106,608.045,1437.7425,1393.739643,1427.070167,78873.3,80452.3,61,1.1,39
22/03/2024,2024,3,12,4,1,0,0,1512.555,3016,1503.445,112376.9,109989.6,80292.92857,2,17.5,33.7,6.63,27.07,0,0.266,31,25.3,20,0.264714286,1534.59,1450.13,1345.285,1407.72,2156,621.41,1459.253214,1403.711786,1430.700333,81801,83345.2,61,0.2,39
23/03/2024,2024,3,12,5,1,0,0,1472.33,2410,937.67,84339.4,83112.3,80203.45714,2,17.2,34.5,7.59,26.91,0,0.258,26,27.1,19.2,0.266285714,1512.555,1451.09,1356.18,1408.54,3016,1503.445,1468.171071,1415.659643,1434.194833,109989.6,112376.9,61,0,35
24/03/2024,2024,3,12,6,0,0,0,1438.94,2171,732.06,0,0,80203.45714,0,17.2,34.5,7.59,26.91,0,0.258,26,27.1,18.4,0.267857143,1472.33,1438.7125,1338.8825,1409.165,2410,937.67,1471.205357,1423.956071,1436.321167,83112.3,84339.4,61,0,35
25/03/2024,2024,3,13,0,1,0,0,1405.55,1932,526.45,72111.6,65107.9,74862.81429,2,21.1,34.8,7.44,27.36,0,0.256,30,28.2,2,0.265571429,1438.94,1426.335,1321.585,1460.96,2171,732.06,1471.237857,1431.103036,1437.313667,0,0,61,0,38
26/03/2024,2024,3,13,1,1,0,0,1424.57,1930,505.43,134166,129451.2,80970.2,2,21.2,35.5,7.21,28.29,0,0.251,29,28.8,0.7,0.263428571,1405.55,1415.96,1305.105,1467.09,1932,526.45,1468.268571,1437.100536,1435.466667,65107.9,72111.6,61,0,34
27/03/2024,2024,3,13,2,1,0,0,1410.855,1997,586.145,120718.4,115237.8,86722.5,2,22.1,35.8,6.5,29.3,0,0.246,31,28.9,0,0.258285714,1424.57,1497.955,1386.14,1473.22,1930,505.43,1469.498571,1445.63375,1434.049333,129451.2,134166,45,0,27
28/03/2024,2024,3,13,3,1,0,0,1518.47,1946,427.53,42896.5,42896.5,80944.11429,1,21.8,37.2,7.52,29.68,0,0.246,28,30.7,0,0.254428571,1410.855,1534.59,1384.015,1442.18,1997,586.145,1457.055714,1447.399107,1431.9705,115237.8,120718.4,23.8,0,29
29/03/2024,2024,3,13,4,0,0,0,1522.6525,1993.5,470.8475,0,0,64890.27143,0,21.8,37.2,7.52,29.68,0,0.246,28,30.7,0,0.251571429,1518.47,1512.555,1450.13,1519.045,1946,427.53,1454.752857,1457.003036,1434.5135,42896.5,42896.5,23.8,0,30
30/03/2024,2024,3,13,5,1,0,0,1526.835,2041,514.165,79384.5,78606.9,64182.42857,2,23.3,36.5,6.15,30.35,1.6,0.25,40,29,1.6,0.250428571,1522.6525,1472.33,1451.09,1524.775,1993.5,470.8475,1456.195357,1462.183214,1434.63375,0,0,25.4,0,39
31/03/2024,2024,3,13,6,0,0,0,1579.1775,2190,610.8225,0,0,64182.42857,0,23.3,36.5,6.15,30.35,1.6,0.25,40,29,3.2,0.249285714,1526.835,1438.94,1438.7125,1520.52,2041,514.165,1463.981786,1467.593571,1434.702417,78606.9,79384.5,27,0,39
01/04/2024,2024,4,14,0,1,0,0,1631.52,2339,707.48,92398.8,91464.3,67080.6,2,22.5,35.9,9.24,26.66,0,0.25,23,30,3.2,0.248428571,1579.1775,1405.55,1426.335,1463.29,2190,610.8225,1484.015714,1477.626786,1436.657667,0,0,25.1,0,68
